ID,Nome,Matricula,Turma,Curso,Semestre,Age,GPA,Attendance_Rate,Study_Hours_per_Day,Travel_Time_Minutes,Stress_Index,Gender_Male,Dropout,Nivel_Risco,Probabilidade_Risco,Recomendacoes
9770,,,,,,17,2.1,91.7,4.53,51.3,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9771,,,,,,17,4.0,83.5,4.09,37.5,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9772,,,,,,21,3.76,91.8,3.31,17.7,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9773,,,,,,17,2.68,88.6,4.67,39.5,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9774,,,,,,20,4.0,89.5,6.36,21.6,3,1,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9775,,,,,,20,3.37,85.4,5.79,29.2,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9776,,,,,,24,0.56,76.7,2.91,43.4,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9777,,,,,,21,2.65,82.6,4.15,19.1,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9778,,,,,,21,1.15,72.0,4.95,29.1,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
9779,,,,,,22,3.71,80.7,4.11,15.3,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9780,,,,,,21,1.64,77.6,2.33,18.1,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9781,,,,,,20,1.43,67.1,3.02,23.4,3,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9782,,,,,,23,1.78,85.4,4.82,49.6,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9783,,,,,,18,2.04,84.6,6.51,30.4,9,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9784,,,,,,21,3.06,92.1,4.0,61.7,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9785,,,,,,17,0.94,72.2,2.76,41.5,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
9786,,,,,,21,1.58,90.6,5.47,41.8,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9787,,,,,,21,2.04,63.4,4.3,16.9,5,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9788,,,,,,24,4.0,80.8,3.49,28.2,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9789,,,,,,17,3.28,97.8,3.75,16.3,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9790,,,,,,19,2.79,81.8,3.82,26.3,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9791,,,,,,22,2.39,76.1,4.98,24.5,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9792,,,,,,21,2.51,81.3,4.3,29.5,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9793,,,,,,21,3.13,88.8,2.01,39.9,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9794,,,,,,18,1.75,79.7,3.83,26.9,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9795,,,,,,19,3.95,85.1,6.39,40.1,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9796,,,,,,23,1.81,85.0,5.44,12.4,7,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9797,,,,,,20,3.25,86.4,5.63,35.4,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9798,,,,,,21,2.8,90.3,2.91,24.8,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9799,,,,,,20,2.96,97.8,4.47,33.0,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9800,,,,,,18,0.44,82.7,5.23,40.4,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9801,,,,,,23,0.0,84.6,4.1,12.7,9,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9802,,,,,,22,2.42,72.5,5.54,47.6,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9803,,,,,,26,3.77,89.6,2.89,27.7,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9804,,,,,,18,3.61,92.9,4.28,52.3,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9805,,,,,,22,2.84,87.5,3.23,30.9,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9806,,,,,,18,1.42,70.9,5.92,45.9,9,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
9807,,,,,,21,0.82,78.8,3.93,30.7,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9808,,,,,,23,1.81,82.4,3.73,33.2,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9809,,,,,,17,2.19,75.1,2.52,31.4,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9810,,,,,,20,4.0,99.2,5.08,27.4,2,1,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9811,,,,,,19,2.93,85.3,4.57,26.9,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9812,,,,,,19,1.11,89.5,3.98,32.7,7,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9813,,,,,,21,3.99,89.6,4.78,36.6,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9814,,,,,,23,2.33,82.9,5.39,32.8,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9815,,,,,,20,0.52,72.4,4.26,36.2,8,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
9816,,,,,,21,3.34,88.3,4.58,11.8,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9817,,,,,,21,4.0,98.1,4.7,40.8,4,0,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9818,,,,,,21,2.38,79.0,1.71,21.1,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
9819,,,,,,18,4.0,77.5,4.61,10.2,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9820,,,,,,23,1.88,88.7,1.87,52.2,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
9821,,,,,,21,1.41,89.4,4.01,46.9,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9822,,,,,,21,4.0,91.2,4.73,29.9,4,0,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9823,,,,,,19,1.65,80.9,1.63,42.8,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
9824,,,,,,20,1.61,80.9,4.07,26.0,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9825,,,,,,20,2.6,61.0,3.54,24.4,4,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9826,,,,,,17,4.0,82.4,3.68,22.9,2,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9827,,,,,,17,0.94,77.5,5.01,22.3,8,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9828,,,,,,19,2.5,64.3,6.47,26.9,4,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9829,,,,,,22,3.85,97.2,4.96,21.4,1,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9830,,,,,,19,3.1,83.9,4.03,5.0,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9831,,,,,,18,1.25,67.7,2.25,27.8,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9832,,,,,,19,2.98,85.0,5.78,18.4,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9833,,,,,,20,3.5,96.9,3.79,33.6,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9834,,,,,,20,2.89,91.6,1.81,27.1,2,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
9835,,,,,,25,1.92,89.7,2.5,37.6,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9836,,,,,,23,1.07,72.1,2.35,30.2,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9837,,,,,,23,0.95,77.6,2.55,14.8,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9838,,,,,,23,1.5,75.1,5.32,14.8,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9839,,,,,,18,1.8,82.1,4.26,15.1,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9840,,,,,,18,2.55,88.2,4.7,19.6,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9841,,,,,,18,1.63,85.5,0.5,21.6,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
9842,,,,,,23,1.93,74.7,5.0,41.0,5,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9843,,,,,,19,2.03,80.5,4.82,32.2,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9844,,,,,,18,2.16,90.3,1.67,7.7,7,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial | Orientacao para rotina de estudos
9845,,,,,,20,2.87,86.1,2.38,19.5,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9846,,,,,,20,3.77,85.2,5.48,29.6,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9847,,,,,,21,3.09,75.0,3.22,17.9,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9848,,,,,,21,1.93,83.3,5.31,31.0,9,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9849,,,,,,19,1.56,72.9,4.01,19.9,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
9850,,,,,,22,2.27,75.4,3.33,28.4,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9851,,,,,,19,0.76,70.2,3.82,23.2,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
9852,,,,,,20,1.15,95.8,1.41,31.3,8,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial | Orientacao para rotina de estudos
9853,,,,,,22,2.6,96.2,4.5,47.3,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9854,,,,,,19,0.02,74.0,2.44,40.7,3,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9855,,,,,,19,2.7,75.8,1.62,17.0,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial | Orientacao para rotina de estudos
9856,,,,,,22,1.94,79.5,2.07,60.1,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9857,,,,,,19,4.0,91.7,2.82,44.2,3,0,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9858,,,,,,20,1.81,86.9,4.76,21.8,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9859,,,,,,22,2.77,93.1,2.96,19.6,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9860,,,,,,25,2.81,95.5,4.98,34.1,2,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9861,,,,,,22,1.68,85.9,5.15,38.5,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9862,,,,,,22,0.61,84.4,5.25,51.2,8,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9863,,,,,,22,3.56,92.9,6.39,36.1,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9864,,,,,,18,4.0,90.6,4.61,22.0,5,0,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9865,,,,,,21,3.64,90.6,4.76,23.9,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9866,,,,,,20,1.62,85.8,3.16,37.5,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9867,,,,,,21,2.35,90.3,0.99,13.9,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
9868,,,,,,21,3.54,79.6,4.42,47.9,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9869,,,,,,21,2.04,77.5,2.22,23.5,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9870,,,,,,20,2.03,79.3,2.18,41.5,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9871,,,,,,21,2.2,100.0,2.49,44.4,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9872,,,,,,18,3.67,73.7,4.84,66.7,3,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9873,,,,,,20,1.93,89.5,5.26,26.3,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9874,,,,,,24,4.0,97.8,4.21,26.7,1,1,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9875,,,,,,21,3.01,85.2,2.56,26.0,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9876,,,,,,21,2.95,79.5,3.63,32.1,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9877,,,,,,25,2.45,86.4,5.83,22.3,9,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9878,,,,,,18,1.67,78.1,3.66,44.5,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9879,,,,,,18,2.04,74.7,3.35,42.1,3,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9880,,,,,,24,2.28,92.8,5.76,26.9,7,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9881,,,,,,21,2.58,92.3,6.96,21.5,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9882,,,,,,20,1.85,79.5,3.57,24.8,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9883,,,,,,18,2.08,78.1,1.88,24.4,2,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
9884,,,,,,22,3.07,83.7,4.1,35.9,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9885,,,,,,22,1.91,81.2,3.56,32.3,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9886,,,,,,18,3.41,75.5,5.92,39.9,8,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9887,,,,,,20,0.85,69.8,2.33,47.8,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9888,,,,,,20,1.72,70.3,2.81,33.6,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
9889,,,,,,21,3.1,72.4,3.52,37.1,3,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9890,,,,,,18,2.55,73.7,4.9,59.5,5,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9891,,,,,,23,0.94,83.7,2.62,36.8,2,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9892,,,,,,23,2.36,75.6,5.39,24.1,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9893,,,,,,20,2.73,75.8,3.36,29.2,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9894,,,,,,20,1.66,72.0,2.03,10.0,5,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9895,,,,,,20,1.09,72.1,2.9,36.5,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9896,,,,,,19,0.21,71.9,2.22,23.4,4,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9897,,,,,,20,3.41,66.4,4.0,19.3,5,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9898,,,,,,20,1.58,90.3,6.5,19.6,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9899,,,,,,24,2.19,94.0,4.18,43.7,8,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9900,,,,,,23,4.0,82.4,5.38,26.9,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9901,,,,,,23,4.0,90.5,3.47,39.2,2,1,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9902,,,,,,21,2.2,75.7,4.79,34.6,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9903,,,,,,18,0.21,86.5,2.95,32.4,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9904,,,,,,20,2.46,75.0,6.23,25.4,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9905,,,,,,23,3.49,85.5,3.67,35.9,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9906,,,,,,18,1.88,75.4,2.9,24.9,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9907,,,,,,22,3.44,76.1,2.34,31.9,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9908,,,,,,26,3.01,81.6,2.51,43.3,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9909,,,,,,23,2.81,95.0,2.34,45.8,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9910,,,,,,24,3.15,88.8,4.0,24.8,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9911,,,,,,21,4.0,76.2,3.72,34.5,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9912,,,,,,23,1.72,73.6,3.62,37.0,5,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9913,,,,,,19,2.86,75.5,8.28,32.8,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9914,,,,,,22,4.0,87.2,5.98,39.2,3,0,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9915,,,,,,22,3.13,83.7,2.37,39.3,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9916,,,,,,21,3.84,87.2,5.75,52.1,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9917,,,,,,23,2.1,77.9,3.54,55.9,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9918,,,,,,19,2.0,84.7,3.83,28.0,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9919,,,,,,20,2.92,84.2,3.23,49.9,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9920,,,,,,21,3.59,92.1,3.8,35.3,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9921,,,,,,18,4.0,79.6,4.0,27.9,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9922,,,,,,21,4.0,89.2,3.56,37.3,2,0,0,BAIXO,20.0,Reforco escolar e acompanhamento pedagogico
9923,,,,,,17,1.18,92.1,3.46,27.2,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9924,,,,,,23,1.8,81.8,4.61,29.5,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9925,,,,,,21,2.75,76.4,4.65,16.8,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9926,,,,,,19,0.75,81.8,4.18,31.0,9,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9927,,,,,,19,2.79,80.9,5.93,41.2,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9928,,,,,,20,2.0,80.4,5.39,38.6,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9929,,,,,,22,3.79,81.9,5.71,34.4,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9930,,,,,,22,0.76,80.6,3.03,50.8,8,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9931,,,,,,19,1.74,63.3,4.0,55.6,5,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9932,,,,,,19,2.54,81.0,4.36,36.0,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9933,,,,,,22,2.6,88.4,4.54,49.2,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9934,,,,,,19,1.54,75.1,2.7,34.2,8,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9935,,,,,,21,2.48,92.8,4.43,31.1,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9936,,,,,,21,2.1,90.7,1.76,41.5,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial | Orientacao para rotina de estudos
9937,,,,,,21,4.0,82.7,3.56,29.2,2,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9938,,,,,,22,1.22,62.9,2.31,5.0,9,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
9939,,,,,,18,0.44,64.6,4.54,26.9,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9940,,,,,,17,1.53,82.9,5.03,11.9,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9941,,,,,,19,3.35,87.4,1.29,25.3,3,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
9942,,,,,,25,2.07,96.2,0.5,23.5,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
9943,,,,,,25,0.47,78.8,6.06,23.5,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9944,,,,,,25,1.68,77.9,2.48,17.4,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9945,,,,,,20,1.43,72.3,3.29,15.6,5,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
9946,,,,,,17,0.77,86.8,2.63,22.2,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9947,,,,,,17,2.31,82.1,5.51,25.5,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9948,,,,,,19,3.55,78.2,5.22,26.4,1,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9949,,,,,,20,1.57,82.2,3.55,33.1,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9950,,,,,,23,1.7,81.2,4.88,38.5,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9951,,,,,,22,3.09,89.7,4.36,17.9,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9952,,,,,,21,1.85,78.6,4.4,19.5,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9953,,,,,,19,1.33,82.0,4.82,50.0,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9954,,,,,,18,1.03,88.8,3.99,39.1,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9955,,,,,,21,2.49,79.9,3.33,20.7,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
9956,,,,,,22,2.37,76.1,5.16,15.0,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
9957,,,,,,21,2.38,71.8,4.21,24.0,5,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
