Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Dropout
25.2377705746619,25000.0,3.0801224561790748,68.2346263279341,1,21.51041238961604,3.80024491235815,0.17113920390486415,0.13801548702005173,0.13387502240945018,True,True,False,False,True,False,False,True,False,False,True,False,False,True,1
22.956727027325538,25000.0,4.458654594534892,67.9539733598836,1,22.2,6.024311583139517,1.2583792277906989,1.1378442084302414,1.0986545945348922,True,True,True,False,True,False,True,True,False,False,False,False,False,True,1
18.493501159378923,29740.5,4.0,90.81949652186323,2,19.778337197929748,5.5,0.7621360273781889,1.742508777761921,1.8088866070676506,True,True,True,True,False,False,True,True,False,False,False,False,True,False,1
20.24430649478621,25000.0,3.982045345813793,85.65801406793103,2,45.960334630648276,6.171937444234482,2.3660334630648276,2.1506745884993106,2.119050194597241,True,True,False,False,False,True,False,False,False,True,True,True,False,False,1
20.857164961702207,25000.0,1.8368358693614617,67.59275767234008,0,41.62614258297856,7.333384910638478,0.3966305625530655,0.5625678387232255,0.5625678387232255,True,True,False,False,False,False,False,True,False,True,False,True,False,False,1
19.603189246495404,46876.89244459442,6.613305848905388,81.65697783776942,4,37.769317113088974,7.198405376752298,2.9606763538195486,2.7987638947708855,2.8087638947708857,True,True,True,False,True,True,False,False,False,True,False,False,True,False,1
24.184103548685233,25400.972659008232,3.6787007029110264,90.85906120337313,1,36.95393176751659,8.763077661513925,2.1234018858061043,1.770256471792827,1.7695983541859213,True,True,True,False,False,False,True,False,True,True,False,False,True,False,1
20.18475904918749,37104.93504592084,1.7708235548838087,85.81742733653677,1,24.430736898654512,5.86739546190809,2.1304500269963285,2.374585035095227,2.315671853031624,True,True,True,True,True,False,False,False,False,False,False,True,False,False,1
21.874009924428126,34612.48019848856,3.5794719596950015,70.26745622889418,2,34.98420559912858,6.36809287513616,0.1930268700980352,0.5489486002178561,0.5428630277096864,False,True,False,True,False,True,True,False,False,False,True,True,False,False,1
23.675912587000344,40988.79904392031,4.593241248009212,82.64418302096803,3,20.72023219078033,5.21610380293709,1.3211838832281888,1.0479972683437608,1.0751961756812651,True,True,True,True,False,False,True,False,False,False,False,False,False,False,1
23.62824647451272,25000.0,3.3498293991191783,79.62881514411546,1,35.29058450849576,7.09058450849576,1.2721264050349643,1.4344802779110244,1.4015987634994787,False,True,False,True,True,False,True,True,False,False,False,False,False,False,1
21.599730991676836,52614.76918125392,4.0044549699276635,72.07638010874587,1,24.693070153499225,7.281426896984489,1.5286473685223112,1.3018573103015512,1.2627590646200102,True,True,True,False,False,False,True,False,False,True,False,True,False,False,1
18.82631413926171,33242.526282785235,3.8651967289639138,94.10657853481543,2,21.95614310123048,8.039471208892568,1.236206064716162,1.160438568987695,1.164890357753076,True,True,True,True,True,True,False,True,False,False,True,False,False,False,1
21.559556396917937,25000.0,4.163252475143704,60.19831052215744,1,31.18817365510211,6.429778198458968,0.7819112793835874,1.1613515822740446,1.1613515822740446,False,True,True,True,True,False,False,True,False,False,True,False,True,False,1
19.908484927070244,28475.11547943407,3.409238354725485,76.07533151692161,2,23.122391764874127,7.226945201282666,1.3750041088096379,1.683770684655718,1.6752317806300647,True,True,True,True,False,False,True,False,False,True,True,False,True,False,1
22.06411915009119,56282.259419776456,5.181822827554596,88.00685339142309,2,25.68550405885049,7.228238300182387,1.5482454154197263,1.2995442931113508,1.2351165949361649,False,True,True,False,False,False,True,False,False,True,True,True,False,False,1
24.57778436268609,29740.5,4.0,73.29173654098747,0,32.60113774385777,5.5,0.8905389467280712,1.1564072172218056,1.156293442836029,True,True,True,True,True,False,False,False,False,True,False,True,False,False,1
23.116954114957363,25000.0,4.828218582625357,78.86781645982944,0,60.84597648595792,4.839942357936326,2.2661782331807854,2.1970689418681064,2.231839059438317,False,True,True,False,True,True,False,False,True,False,False,True,False,False,1
21.966676583024125,25000.0,3.9398601793598296,76.23330854243969,2,44.33336804058444,7.699985125463812,0.7299613262059104,0.9466349343227982,0.9299687634740045,True,True,False,False,True,False,True,False,True,False,True,False,False,True,1
20.588043800224796,25000.0,3.2397839609441363,72.25217520089917,1,15.265226406294241,4.928262801348766,1.4383693398426438,1.41152115959537,1.4139123995504113,False,True,True,True,True,False,False,True,False,False,True,False,True,False,1
21.858114282492465,25000.0,4.347612146038688,86.40254999154273,1,37.95556429094974,8.958964279673376,0.40657642571206504,0.2519628553708572,0.26914214096432476,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1
22.366233454797314,25000.0,1.9882221591325153,86.19590483856025,2,9.424276586715129,4.8567434963097575,2.901618439114342,3.0997302601476093,3.0674325650369023,False,True,True,False,True,False,True,True,False,False,False,False,True,False,1
22.69064874104734,29387.731061428276,5.3317542598219845,79.8289416919893,2,45.19358449099546,4.240340785758754,1.5765458812668611,1.799412850010376,1.799412850010376,True,True,False,True,False,False,False,False,True,False,True,True,False,False,1
24.055562625080164,31359.407501667734,3.180921802036571,88.9759058956062,2,24.20953614897308,3.6685314793136334,1.1883662066227612,1.4468913233642473,1.4968913233642474,True,True,True,True,True,False,True,True,False,False,False,False,True,False,1
21.20478425132316,41098.856472460306,1.7473358520288478,84.96119440593435,1,15.665384768083207,5.502126333921405,0.7823921256615808,1.0118605421812294,1.0118605421812294,False,True,False,True,False,False,False,False,False,False,False,False,True,True,1
20.177998948946485,33414.61249343092,5.413900823325252,83.01549675925168,2,26.030753459717815,8.514999124122072,2.2553492204686445,1.8910742949182684,1.8729243036770475,False,True,True,True,False,False,True,False,True,False,False,True,False,False,1
21.23641743528819,25000.0,4.949306077060157,80.11213914509607,2,30.590173931370078,8.948556580384254,2.524220913915592,2.4593652558771666,2.4383826490141747,True,True,True,False,False,True,True,False,False,False,True,False,True,False,1
23.26428762758549,82265.29547280876,4.1814107765836575,77.94837549279039,0,39.22013317492039,4.904221040125294,1.2604221040125294,0.9482143813792745,0.9780033293730097,True,True,False,False,False,False,True,False,True,True,False,True,False,False,1
22.725746608713045,46224.30249649177,2.107802151713102,76.8284880720252,1,19.531521283249162,5.611502572700448,1.0427753157405095,0.9976259939979004,0.9576259939979004,True,True,False,True,False,True,False,True,False,False,True,True,False,True,1
18.015482122705727,56722.16960983742,6.200591544414739,76.44475624121793,3,21.51505959098091,4.669669552175768,2.8020265461984897,2.698156015522058,2.62968310120639,True,True,True,False,True,False,True,True,False,True,False,False,False,False,1
20.89841089787648,25000.0,3.0244381425676803,84.9920544893824,0,13.003178204247039,2.59841089787648,1.3964983036391687,1.5258569911006732,1.5210953564192011,True,True,True,True,True,False,True,False,True,False,True,False,False,False,1
20.57615937169608,25000.0,4.177850484546434,99.89825425986186,2,28.865684930867204,8.05581022366845,2.772558636844207,2.9125586368442065,2.904418977633155,True,True,False,True,False,False,True,True,False,False,True,False,False,False,1
20.13023760051374,25000.0,2.6587975426252175,81.99769626889288,2,36.546508266324174,4.0046074622142225,0.3802303731107111,0.0046508266324171,0.00767458668379145,True,True,False,False,True,True,False,True,True,False,False,True,False,False,1
19.526736106833475,33608.35619918073,3.6885044017699853,68.70281164017929,1,18.1391344682973,5.552066393577304,0.4404132787154608,0.40431825823375867,0.4065785902016452,True,True,True,True,True,False,False,False,False,True,True,False,True,False,1
22.122522287907838,34050.9789809341,4.979414329366591,76.96741719257835,1,24.455703779910166,6.283633760716588,1.5487837573896317,1.454699681126037,1.4636786620601385,True,True,True,True,True,False,False,False,True,True,False,True,False,False,1
23.780632653388814,40703.67527471646,4.961833438063658,75.1811491363761,2,41.92930926141043,7.204712715905971,0.7803679749931366,0.9382762954358268,0.9730406596405283,True,True,False,True,True,False,False,False,False,False,True,False,True,False,1
19.99033491715621,25000.0,2.627506829140046,66.54596377662835,1,18.549203681949745,5.841131235206467,0.48266882440611514,0.3923448338739766,0.38823171035333004,False,True,True,True,False,False,True,False,True,False,False,True,False,False,1
18.281725297256738,29740.5,4.0,68.95384208167944,0,33.01250165431773,5.5,0.7943264776836879,0.7951917732204257,0.7671147992414185,False,True,False,True,True,True,False,False,True,False,True,True,False,False,1
21.511016771510807,25000.0,3.6909561246248996,71.35006064688591,4,11.588740640945556,7.055447738869495,1.3855811620184948,1.142814839763611,1.0961441299712171,True,True,False,False,True,False,False,False,True,False,False,True,True,False,1
20.674477742596522,29740.5,4.0,69.28308256739592,1,25.162615020204385,5.5,0.17483710512036296,0.1599415566010587,0.17593571226116456,True,True,False,False,True,True,False,False,True,False,False,True,False,False,1
20.19239653775016,28014.265784419877,4.5463967744030445,92.78671077900621,0,20.893024546956497,6.765190086556246,1.8491174195224354,1.7610810860055301,1.7467141465949023,True,True,True,True,False,True,True,True,False,True,False,True,False,True,1
22.715658901751276,27002.464270153,2.256265013087191,70.20384782967695,0,37.25384056774354,4.386539858064115,0.46019311767718696,0.3733248980274426,0.3166765543592376,False,True,True,False,True,False,True,False,False,True,True,True,False,False,1
18.85339875379664,25000.0,3.294169585186616,82.5049053943372,1,36.21226348584299,4.631885063191771,1.620301328108111,1.48128240697555,1.46128240697555,False,True,True,True,True,False,True,False,True,False,False,False,True,False,1
24.782674251929645,73239.35263169651,3.907477596978207,74.1155014222368,2,32.412770280834835,4.173252133355212,1.5204560814583872,1.1171733644276707,1.0703648651667097,True,True,True,True,True,False,False,False,True,False,True,True,False,False,1
21.326595908345833,31035.39893862519,4.570662856603238,79.30004082210817,0,29.9797877250375,6.05998367115673,0.5713665353146475,0.4913828641579169,0.49538449704224385,True,True,True,True,False,True,False,False,False,False,True,True,False,False,1
19.479769223969914,26157.39467700195,2.758739998232177,81.66268003182081,2,28.611446137527786,9.008624610217133,0.13424492557907258,0.04713046420379472,0.10568769489143365,True,True,True,False,True,False,True,True,True,False,False,False,False,False,1
21.706965527490134,25000.0,3.8502630566761753,66.19736943323825,2,40.266098535344454,4.209596094251886,0.5844423731702553,0.5060207132273068,0.5019340140127392,True,True,False,False,True,True,False,False,False,True,False,False,True,False,1
20.579763376805737,25000.0,3.3055147444489363,72.25952675361147,2,15.69443757490657,5.188875149813137,1.5305085618648482,1.4871357913324705,1.4830884666936177,False,True,True,True,True,False,False,False,False,False,True,False,True,False,1
22.389462193450488,41707.17317859415,4.7968386580351465,70.24517352538058,2,39.608400364677664,5.986957024328162,2.647590208771844,2.403500344608155,2.398268214058446,False,True,True,False,False,False,True,False,False,True,False,True,False,False,1
18.835893258040063,28173.589325804005,3.5274891013015703,83.74210225191122,1,24.25833369602598,5.6574618001516,1.6394389890503522,1.6288180896632376,1.623382359341635,True,True,False,True,True,False,False,False,True,True,False,False,True,False,1
21.679833358902204,25000.0,4.3251751265659095,95.19916679451102,4,25.13825026847314,6.198750191766529,0.5339500076706611,0.6522666257564738,0.6522666257564738,False,True,True,False,False,False,False,False,True,False,True,False,True,False,1
21.498595107404668,29740.5,4.0,65.75423994035916,1,13.928198902199235,5.5,1.1452784522617496,1.3030255715945902,1.3329553269648238,True,True,True,False,True,False,False,False,False,True,False,True,False,False,1
21.321122187917812,32494.529496581377,3.4037035923027825,68.79162560653938,2,29.967625854655395,7.589438906041094,0.7921668863042384,0.9074618521180225,0.913991348699401,True,True,True,True,False,True,False,True,False,False,False,True,False,False,1
21.746175852934872,25000.0,2.748508486261059,85.59990463728222,2,34.023135607826326,3.315487313696067,1.5030307088367698,1.706051881401762,1.6937383206191297,False,True,True,True,True,False,False,False,False,False,True,True,False,False,1
22.013780994072896,25000.0,3.7220847077052372,65.79893937679878,1,20.232155652836752,6.179328508890658,1.700582987383522,1.395742080863706,1.356660813801899,False,True,True,True,False,False,True,False,True,False,True,True,False,False,1
19.043271126344926,25000.0,4.318139271731858,76.68284165952582,1,21.75522777301721,8.744772226982787,0.8637318882224095,0.4444021676663857,0.4552976122060415,True,True,False,False,True,False,False,False,False,False,False,True,False,False,1
20.65780780380533,93663.349927132,2.1669163832911393,78.84182864528658,1,27.705018177545405,6.962825981350735,1.5102971401713972,1.3957246728830883,1.2979366214843935,True,True,False,True,False,True,True,True,True,False,False,False,False,False,1
