Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout,Data_Ingresso
4092,24.1,Male,66600.0,Yes,4.15,87.2,1.0,17.9,Yes,Yes,4.0,2.76,3.06,3.08,Year 4,Administração,Bachelor,0,2034-03-15
4093,20.8,Male,39527.0,No,6.14,81.8,2.0,32.3,No,No,3.7,4.0,3.58,3.58,Year 1,Administração,,0,2034-03-16
4094,21.5,Female,62302.0,No,3.02,81.4,2.0,9.4,No,No,3.8,2.39,2.18,2.13,Year 3,Administração,Master,0,2034-03-17
4095,23.7,Male,33077.0,Yes,4.6,82.5,4.0,47.9,Yes,No,4.4,2.01,1.91,1.96,Year 4,Sistemas de Informação,High School,0,2034-03-18
4096,18.7,Female,26808.0,Yes,3.53,82.1,4.0,13.4,Yes,Yes,9.2,0.45,0.36,0.32,Year 4,Administração,Bachelor,1,2034-03-19
4097,22.3,Female,60309.0,No,4.26,86.2,2.0,43.5,Yes,No,5.4,2.82,3.32,3.28,Year 4,Engenharia,Master,0,2034-03-20
4098,19.7,Male,39838.0,No,4.83,73.6,1.0,27.1,No,Yes,3.1,3.15,2.72,2.79,Year 3,Sistemas de Informação,High School,0,2034-03-21
4099,20.7,Female,25000.0,Yes,5.79,86.0,1.0,28.0,Yes,No,4.6,3.15,3.1,3.07,Year 2,Ciências,Bachelor,0,2034-03-22
4100,21.2,Male,54093.0,Yes,3.93,73.0,1.0,14.9,No,No,7.3,0.17,0.08,0.08,Year 3,Sistemas de Informação,High School,1,2034-03-23
4101,17.7,Female,26236.0,Yes,5.47,98.8,4.0,44.6,No,No,4.2,3.82,3.67,3.67,Year 1,Engenharia,,0,2034-03-24
4102,19.3,Female,25000.0,Yes,4.53,81.2,2.0,28.2,Yes,No,8.2,2.2,2.05,1.96,Year 4,Sistemas de Informação,High School,0,2034-03-25
4103,24.0,Female,50808.0,No,2.31,83.4,2.0,38.6,Yes,Yes,7.4,1.6,1.52,1.52,Year 1,Administração,High School,0,2034-03-26
4104,22.9,Female,28189.0,Yes,3.75,96.2,1.0,5.2,Yes,No,5.2,3.67,3.83,3.81,Year 4,Design,High School,0,2034-03-27
4105,20.9,Female,37548.0,Yes,7.02,75.8,2.0,19.3,No,Yes,4.3,3.89,4.0,4.0,Year 1,Ciências,Master,0,2034-03-28
4106,21.5,Female,44230.0,Yes,3.85,81.9,1.0,33.0,No,Yes,3.8,2.69,2.33,2.36,Year 3,Sistemas de Informação,High School,0,2034-03-29
4107,20.4,Female,25000.0,Yes,3.59,70.7,3.0,11.1,Yes,No,5.8,0.71,0.79,0.78,Year 3,Sistemas de Informação,Bachelor,1,2034-03-30
4108,24.0,Male,37456.0,Yes,3.59,74.2,0.0,34.3,Yes,No,6.2,2.07,1.57,1.57,Year 2,Design,Bachelor,1,2034-03-31
4109,20.6,Female,66815.0,Yes,3.39,70.6,0.0,22.1,No,Yes,7.9,0.07,0.0,0.0,Year 2,Engenharia,Master,1,2034-04-01
4110,21.5,Female,25000.0,Yes,2.21,88.4,1.0,20.7,No,No,6.1,1.83,1.22,1.22,Year 1,Design,Bachelor,0,2034-04-02
4111,23.5,Male,38947.0,Yes,1.01,86.6,5.0,36.2,Yes,No,4.9,0.0,0.0,0.02,Year 3,Sistemas de Informação,Master,1,2034-04-03
4112,19.3,Male,25000.0,Yes,2.99,78.5,4.0,32.0,Yes,Yes,8.0,2.65,2.55,2.55,Year 1,Engenharia,,1,2034-04-04
4113,24.4,Male,,Yes,,77.9,0.0,16.5,No,No,,0.7,0.63,0.63,Year 1,Sistemas de Informação,High School,1,2034-04-05
4114,17.6,Male,54565.0,Yes,4.72,89.8,1.0,43.5,Yes,No,4.3,2.08,2.21,2.2,Year 3,Sistemas de Informação,High School,0,2034-04-06
4115,24.6,Male,25000.0,Yes,3.52,82.0,2.0,36.1,Yes,No,5.4,0.41,0.0,0.0,Year 1,Administração,High School,1,2034-04-07
4116,20.2,Male,111947.0,Yes,4.16,75.1,4.0,5.8,No,Yes,6.7,1.49,1.63,1.74,Year 4,Administração,Bachelor,1,2034-04-08
4117,20.5,Male,57756.0,Yes,2.46,90.6,1.0,26.4,Yes,No,6.0,2.65,2.14,2.12,Year 2,Engenharia,High School,0,2034-04-09
4118,17.0,Female,45440.0,Yes,1.77,80.9,1.0,34.5,No,Yes,3.7,4.0,4.0,4.0,Year 3,Ciências,Master,0,2034-04-10
4119,20.0,Male,43931.0,Yes,4.45,87.4,1.0,28.7,No,No,5.8,3.14,3.1,3.06,Year 3,Administração,High School,0,2034-04-11
4120,18.7,Female,53656.0,No,4.85,82.6,3.0,5.0,Yes,No,4.3,2.54,2.41,2.37,Year 4,Administração,Master,1,2034-04-12
4121,19.7,Female,25000.0,Yes,5.28,98.6,1.0,30.8,No,Yes,5.6,4.0,3.85,3.79,Year 4,Design,High School,0,2034-04-13
4122,20.7,Female,33415.0,Yes,5.57,80.3,0.0,39.1,No,Yes,3.2,3.5,3.84,3.79,Year 4,Sistemas de Informação,Bachelor,0,2034-04-14
4123,23.1,Female,37418.0,Yes,5.71,65.9,0.0,29.0,Yes,Yes,3.9,3.71,3.88,3.9,Year 2,Ciências,High School,0,2034-04-15
4124,21.5,Male,25000.0,Yes,4.89,80.2,2.0,30.7,Yes,No,9.3,2.79,2.69,2.68,Year 4,Ciências,Master,1,2034-04-16
4125,21.7,Female,39296.0,Yes,3.26,84.1,1.0,42.2,No,No,4.7,2.82,2.6,2.56,Year 3,Ciências,,0,2034-04-17
4126,18.6,Female,62256.0,Yes,4.37,85.7,2.0,11.0,No,No,7.5,1.63,1.61,1.66,Year 3,Design,Master,0,2034-04-18
4127,19.1,Male,25000.0,Yes,3.58,88.5,0.0,38.8,No,No,5.3,0.0,0.0,0.03,Year 4,Engenharia,Master,0,2034-04-19
4128,25.0,Male,28777.0,No,3.7,77.4,2.0,34.1,Yes,No,3.3,4.0,3.61,3.63,Year 3,Administração,Master,0,2034-04-20
4129,19.4,Male,25000.0,Yes,4.51,94.5,1.0,10.5,No,No,3.6,2.24,2.21,2.21,Year 1,Administração,Master,0,2034-04-21
4130,24.6,Male,25000.0,Yes,5.65,89.7,0.0,38.4,No,No,4.1,4.0,4.0,3.99,Year 4,Design,Master,0,2034-04-22
4131,20.5,Male,,Yes,,83.0,1.0,51.7,No,No,,3.48,3.74,3.73,Year 3,Design,High School,0,2034-04-23
4132,21.0,Female,29277.0,Yes,3.99,76.4,2.0,34.0,No,Yes,5.1,1.35,1.54,1.59,Year 4,Sistemas de Informação,Bachelor,1,2034-04-24
4133,23.4,Female,30594.0,Yes,4.13,97.4,1.0,36.7,Yes,Yes,5.8,4.0,4.0,3.99,Year 4,Sistemas de Informação,High School,0,2034-04-25
4134,23.8,Female,25000.0,Yes,4.47,87.8,1.0,17.2,No,Yes,6.7,1.73,1.6,1.65,Year 4,Administração,High School,0,2034-04-26
4135,20.8,Female,26601.0,Yes,5.53,78.1,2.0,22.6,Yes,Yes,6.4,2.14,2.02,1.95,Year 3,Sistemas de Informação,High School,1,2034-04-27
4136,20.1,Female,57409.0,Yes,6.41,93.2,0.0,17.8,No,No,7.1,1.68,1.78,1.78,Year 1,Administração,Bachelor,0,2034-04-28
4137,20.9,Female,29747.0,Yes,4.17,83.8,2.0,34.7,No,Yes,4.6,3.08,2.89,2.92,Year 3,Administração,Master,0,2034-04-29
4138,21.7,Female,30258.0,Yes,3.74,94.1,0.0,23.8,No,No,3.4,1.23,1.38,1.33,Year 4,Design,PhD,0,2034-04-30
4139,23.0,Male,33675.0,Yes,4.21,75.3,0.0,23.0,No,Yes,3.8,2.36,2.21,2.22,Year 2,Design,Bachelor,0,2034-05-01
4140,21.0,Female,25000.0,No,5.34,80.4,4.0,38.4,No,No,2.7,3.12,3.02,2.99,Year 2,Administração,,0,2034-05-02
4141,22.4,Female,,Yes,,93.1,3.0,50.0,No,No,,3.31,4.0,4.0,Year 1,Sistemas de Informação,High School,0,2034-05-03
4142,24.6,Male,25000.0,Yes,3.34,76.6,3.0,28.9,No,No,1.0,0.74,0.86,0.79,Year 4,Ciências,Bachelor,1,2034-05-04
4143,21.8,Female,25000.0,No,4.02,80.0,0.0,11.1,Yes,Yes,6.8,2.07,1.9,1.79,Year 4,Administração,High School,1,2034-05-05
4144,21.7,Female,25000.0,No,4.02,60.1,1.0,30.5,Yes,Yes,6.5,0.81,1.24,1.24,Year 1,Ciências,Master,1,2034-05-06
4145,17.7,Female,26765.0,Yes,3.16,85.3,0.0,32.3,No,No,3.7,0.94,0.53,0.57,Year 2,Engenharia,High School,0,2034-05-07
4146,17.0,Male,25000.0,Yes,3.14,91.2,1.0,40.0,No,Yes,3.0,4.0,4.0,4.0,Year 4,Sistemas de Informação,Bachelor,0,2034-05-08
4147,21.9,Female,29711.0,Yes,2.43,74.6,2.0,26.1,No,No,8.3,1.67,2.06,1.98,Year 4,Ciências,Master,0,2034-05-09
4148,20.8,Male,25000.0,Yes,3.81,85.6,0.0,40.6,Yes,No,7.2,2.15,2.62,2.62,Year 1,Design,Bachelor,0,2034-05-10
4149,19.9,Male,54355.0,Yes,5.47,77.7,1.0,38.7,No,Yes,5.0,1.97,2.24,2.23,Year 4,Design,Bachelor,0,2034-05-11
4150,21.5,Male,49041.0,Yes,5.32,69.9,2.0,26.4,Yes,No,4.3,1.13,1.09,1.08,Year 3,Administração,Master,1,2034-05-12
4151,20.9,Female,26788.0,Yes,3.97,79.4,2.0,39.8,No,Yes,5.6,2.29,2.43,2.44,Year 3,Design,Master,1,2034-05-13
4152,23.5,Female,25000.0,Yes,6.32,77.4,3.0,41.2,Yes,Yes,2.9,4.0,4.0,3.9,Year 3,Administração,Master,0,2034-05-14
4153,21.2,Male,25000.0,Yes,3.93,83.0,3.0,16.9,No,Yes,6.0,1.05,1.3,1.23,Year 2,Design,,1,2034-05-15
4154,19.4,Female,25000.0,Yes,3.56,79.6,2.0,41.5,No,No,3.3,2.75,2.4,2.46,Year 2,Sistemas de Informação,Bachelor,0,2034-05-16
4155,23.2,Male,25000.0,Yes,1.43,92.7,2.0,28.6,No,No,1.2,3.96,3.59,3.56,Year 3,Administração,High School,0,2034-05-17
4156,20.5,Male,25000.0,Yes,4.26,77.5,1.0,27.0,Yes,No,4.0,3.76,3.46,3.43,Year 2,Administração,,0,2034-05-18
4157,22.2,Female,49815.0,Yes,2.84,81.0,2.0,28.7,No,No,3.7,3.68,3.78,3.87,Year 2,Sistemas de Informação,High School,0,2034-05-19
4158,19.9,Male,35635.0,Yes,5.89,83.9,2.0,44.9,Yes,Yes,8.8,2.0,2.14,2.14,Year 1,Sistemas de Informação,High School,1,2034-05-20
4159,19.6,Female,79266.0,Yes,2.38,81.6,1.0,44.9,No,Yes,8.5,1.43,1.66,1.6,Year 2,Design,High School,1,2034-05-21
4160,21.2,Male,25000.0,Yes,5.67,77.7,0.0,35.7,No,No,3.5,4.0,4.0,3.97,Year 4,Administração,Bachelor,0,2034-05-22
4161,21.0,Male,25000.0,Yes,4.27,82.4,3.0,33.2,No,No,5.3,2.25,1.92,1.86,Year 3,Sistemas de Informação,PhD,0,2034-05-23
4162,22.1,Female,25000.0,Yes,2.51,86.2,1.0,28.7,No,Yes,4.3,2.6,3.03,3.08,Year 2,Sistemas de Informação,Bachelor,0,2034-05-24
4163,20.4,Female,25000.0,Yes,1.84,89.2,1.0,62.4,Yes,No,8.8,2.7,2.67,2.67,Year 4,Administração,Master,1,2034-05-25
4164,17.0,Male,25000.0,Yes,4.48,65.1,1.0,21.8,No,No,2.2,1.06,1.12,1.09,Year 4,Ciências,High School,1,2034-05-26
4165,20.0,Female,34982.0,Yes,2.8,86.1,3.0,24.6,Yes,No,6.3,1.93,1.36,1.37,Year 4,Administração,Bachelor,0,2034-05-27
4166,22.7,Female,30256.0,Yes,1.44,76.6,2.0,33.6,No,No,7.8,0.89,1.07,1.03,Year 4,Engenharia,Master,1,2034-05-28
4167,20.3,Female,25000.0,Yes,6.57,91.3,2.0,19.1,Yes,No,4.5,3.84,4.0,3.97,Year 4,Administração,Master,0,2034-05-29
4168,20.5,Male,62987.0,Yes,5.13,89.5,4.0,42.6,Yes,Yes,5.5,3.19,3.01,2.92,Year 3,Sistemas de Informação,High School,0,2034-05-30
4169,23.2,Female,92777.0,Yes,2.51,89.4,0.0,12.3,No,Yes,7.4,2.53,2.42,2.5,Year 4,Engenharia,High School,1,2034-05-31
4170,19.4,Female,59871.0,Yes,1.64,77.3,4.0,21.4,Yes,Yes,3.5,1.97,1.68,1.79,Year 2,Administração,Bachelor,0,2034-06-01
4171,17.6,Male,41559.0,Yes,5.54,70.9,0.0,25.2,Yes,Yes,6.6,2.39,2.3,2.3,Year 3,Ciências,,0,2034-06-02
4172,20.6,Female,46960.0,Yes,2.24,92.2,0.0,17.9,Yes,No,2.7,1.8,1.52,1.54,Year 2,Administração,Bachelor,0,2034-06-03
4173,19.9,Female,90567.0,Yes,4.13,91.4,1.0,42.5,No,No,2.6,3.28,3.82,3.81,Year 2,Administração,High School,0,2034-06-04
4174,18.9,Female,46920.0,Yes,4.57,66.0,0.0,14.2,Yes,No,7.0,1.11,0.97,1.05,Year 2,Administração,High School,1,2034-06-05
4175,20.6,Female,25000.0,Yes,3.33,93.0,2.0,18.4,No,Yes,3.8,3.7,4.0,4.0,Year 2,Sistemas de Informação,High School,0,2034-06-06
4176,22.1,Female,37623.0,No,2.73,84.8,2.0,21.9,No,No,5.8,1.19,1.15,1.23,Year 3,Engenharia,High School,1,2034-06-07
4177,21.0,Female,43293.0,Yes,1.53,83.1,0.0,40.1,No,Yes,3.4,2.91,2.62,2.63,Year 3,Sistemas de Informação,High School,0,2034-06-08
4178,21.7,Female,25000.0,Yes,4.6,75.4,0.0,47.4,Yes,Yes,6.0,2.87,2.22,2.19,Year 3,Administração,Master,0,2034-06-09
4179,25.0,Female,25060.0,Yes,7.09,90.1,2.0,36.3,No,No,2.5,4.0,4.0,4.0,Year 1,Administração,Bachelor,0,2034-06-10
4180,20.2,Female,57540.0,Yes,2.51,78.3,3.0,14.2,No,No,7.8,2.87,3.53,3.53,Year 1,Sistemas de Informação,Master,0,2034-06-11
4181,21.6,Male,25000.0,No,2.7,78.3,1.0,22.6,No,No,7.0,2.39,2.51,2.48,Year 4,Sistemas de Informação,Bachelor,1,2034-06-12
4182,19.9,Male,25000.0,Yes,5.01,64.9,2.0,48.9,No,No,4.4,1.66,1.39,1.38,Year 2,Engenharia,Bachelor,1,2034-06-13
4183,19.1,Female,26746.0,Yes,0.83,76.0,0.0,30.3,Yes,No,2.1,1.07,1.49,1.5,Year 2,Sistemas de Informação,Master,0,2034-06-14
4184,19.7,Male,36762.0,Yes,2.97,74.1,0.0,12.7,No,No,5.1,1.23,1.26,1.22,Year 4,Sistemas de Informação,Bachelor,0,2034-06-15
4185,19.9,Female,25000.0,No,4.27,65.4,2.0,56.3,Yes,Yes,4.9,1.35,1.6,1.68,Year 2,Sistemas de Informação,Master,0,2034-06-16
4186,21.8,Female,27555.0,Yes,2.92,94.5,1.0,23.2,Yes,No,4.5,2.35,2.55,2.55,Year 1,Design,High School,0,2034-06-17
4187,26.2,Female,59413.0,Yes,4.67,81.0,1.0,29.1,Yes,No,7.4,3.09,2.89,2.84,Year 2,Sistemas de Informação,Bachelor,0,2034-06-18
4188,19.4,Female,30983.0,Yes,4.54,70.6,0.0,21.8,No,No,7.7,1.87,2.08,2.18,Year 4,Design,High School,0,2034-06-19
4189,20.1,Female,52232.0,Yes,4.15,74.3,2.0,18.5,No,Yes,6.3,0.54,1.15,1.16,Year 3,Design,Bachelor,0,2034-06-20
4190,20.9,Male,25000.0,Yes,3.01,77.4,0.0,45.6,No,No,8.2,2.33,1.88,1.88,Year 3,Sistemas de Informação,Master,1,2034-06-21
4191,21.9,Female,,Yes,,77.2,3.0,32.4,No,No,,3.27,3.31,3.36,Year 4,Design,Bachelor,0,2034-06-22
4192,21.6,Male,49480.0,Yes,4.1,88.4,1.0,33.8,No,No,5.0,3.05,2.9,2.95,Year 4,Sistemas de Informação,High School,0,2034-06-23
4193,23.8,Male,37107.0,Yes,4.27,79.8,2.0,14.6,Yes,No,4.9,2.08,1.81,1.81,Year 1,Administração,High School,1,2034-06-24
4194,17.0,Male,25000.0,Yes,5.86,82.8,5.0,26.4,No,No,7.0,1.1,0.98,0.92,Year 3,Administração,High School,0,2034-06-25
4195,17.0,Male,,Yes,,79.9,2.0,22.5,No,No,,1.42,1.69,1.7,Year 2,Engenharia,High School,0,2034-06-26
4196,19.9,Male,76020.0,Yes,3.51,91.3,0.0,20.1,No,Yes,6.5,2.76,2.77,2.79,Year 4,Sistemas de Informação,High School,0,2034-06-27
4197,23.4,Male,25000.0,Yes,4.73,93.0,3.0,35.6,Yes,No,4.6,1.69,1.35,1.36,Year 3,Sistemas de Informação,Bachelor,0,2034-06-28
4198,17.6,Female,52083.0,No,4.82,80.9,0.0,25.9,Yes,No,4.3,3.05,3.49,3.49,Year 1,Ciências,,0,2034-06-29
4199,17.0,Female,25000.0,Yes,3.15,74.4,4.0,38.3,No,Yes,6.9,3.99,4.0,4.0,Year 2,Ciências,,0,2034-06-30
4200,22.3,Male,29676.0,Yes,4.76,81.1,1.0,38.6,No,No,5.5,1.02,1.36,1.36,Year 1,Sistemas de Informação,Master,0,2034-07-01
4201,21.5,Male,35481.0,Yes,3.69,57.1,0.0,24.8,No,No,6.1,1.0,1.14,1.21,Year 3,Sistemas de Informação,PhD,1,2034-07-02
4202,18.6,Female,25000.0,Yes,4.38,84.5,3.0,35.4,Yes,No,3.3,3.47,3.1,2.98,Year 4,Administração,High School,1,2034-07-03
4203,18.8,Female,,Yes,,71.1,2.0,24.5,No,No,,2.5,2.59,2.45,Year 2,Engenharia,Bachelor,0,2034-07-04
4204,18.9,Female,31313.0,Yes,5.33,80.2,0.0,20.5,Yes,No,3.6,3.63,3.4,3.41,Year 2,Ciências,Bachelor,0,2034-07-05
4205,21.2,Male,25000.0,Yes,2.87,85.8,2.0,17.3,No,Yes,8.6,2.07,2.05,2.0,Year 2,Administração,PhD,0,2034-07-06
4206,19.6,Female,54065.0,Yes,2.55,77.4,3.0,31.0,No,No,5.0,3.14,3.35,3.29,Year 2,Design,Master,0,2034-07-07
4207,22.1,Female,25000.0,Yes,6.31,78.5,2.0,21.1,No,No,4.8,2.25,2.3,2.25,Year 3,Engenharia,Bachelor,1,2034-07-08
4208,17.0,Female,41737.0,No,6.32,84.1,2.0,46.5,No,No,7.1,2.62,2.9,2.91,Year 2,Administração,Bachelor,1,2034-07-09
4209,19.1,Male,25000.0,Yes,4.95,77.5,1.0,49.5,No,Yes,5.4,1.93,1.73,1.67,Year 3,Administração,Bachelor,1,2034-07-10
4210,18.5,Male,25000.0,Yes,3.61,89.4,2.0,35.7,No,No,6.8,3.56,3.74,3.74,Year 1,Design,High School,0,2034-07-11
4211,20.4,Male,25000.0,Yes,3.62,88.2,0.0,32.9,Yes,Yes,5.0,3.05,3.4,3.4,Year 2,Sistemas de Informação,Bachelor,0,2034-07-12
4212,19.8,Male,93103.0,Yes,2.73,86.5,3.0,30.2,No,No,6.8,2.69,3.09,3.09,Year 1,Design,Master,0,2034-07-13
4213,22.8,Male,25000.0,Yes,4.28,77.0,1.0,58.5,Yes,No,5.4,1.85,2.18,2.16,Year 3,Engenharia,Bachelor,1,2034-07-14
4214,17.0,Female,27633.0,Yes,3.84,86.6,1.0,53.5,No,No,7.1,2.16,2.46,2.46,Year 1,Ciências,High School,0,2034-07-15
4215,21.1,Female,25000.0,Yes,3.88,76.1,3.0,27.5,No,Yes,7.6,0.86,1.38,1.43,Year 2,Design,High School,1,2034-07-16
4216,22.2,Female,77633.0,Yes,2.5,81.3,1.0,27.6,Yes,Yes,2.6,2.6,2.21,2.21,Year 2,Ciências,,0,2034-07-17
4217,25.1,Female,,Yes,,45.9,1.0,33.9,No,Yes,,1.78,1.51,1.47,Year 2,Design,High School,0,2034-07-18
4218,19.9,Male,,No,,91.3,1.0,15.8,No,No,,2.42,2.38,2.38,Year 1,Administração,Bachelor,0,2034-07-19
4219,21.7,Female,72012.0,Yes,4.59,95.8,1.0,8.4,No,No,6.6,3.95,3.8,3.78,Year 3,Engenharia,High School,0,2034-07-20
4220,17.0,Female,32482.0,Yes,1.68,83.8,0.0,13.9,Yes,No,9.9,0.0,0.0,0.18,Year 4,Engenharia,Bachelor,1,2034-07-21
4221,17.0,Male,33919.0,Yes,2.03,69.3,2.0,26.4,No,No,3.8,1.43,1.16,1.17,Year 4,Ciências,High School,1,2034-07-22
4222,22.9,Male,32178.0,Yes,2.57,80.3,5.0,18.7,Yes,Yes,6.0,2.6,2.86,2.79,Year 3,Administração,Master,1,2034-07-23
4223,21.0,Female,41697.0,Yes,5.01,82.6,0.0,47.5,Yes,No,6.4,2.12,2.33,2.26,Year 2,Administração,Bachelor,0,2034-07-24
4224,23.6,Female,25000.0,Yes,3.36,82.1,2.0,12.4,Yes,Yes,4.6,2.95,2.99,2.91,Year 4,Sistemas de Informação,Bachelor,0,2034-07-25
4225,18.0,Male,26145.0,Yes,2.66,100.0,1.0,14.0,Yes,No,3.3,3.83,3.62,3.65,Year 2,Ciências,Bachelor,0,2034-07-26
4226,22.1,Female,48349.0,Yes,4.85,80.0,3.0,8.0,No,No,9.4,1.78,1.84,1.78,Year 4,Sistemas de Informação,Bachelor,1,2034-07-27
4227,25.1,Female,35116.0,Yes,3.58,77.4,3.0,22.3,No,Yes,7.5,0.38,0.2,0.26,Year 3,Administração,Master,0,2034-07-28
4228,21.9,Female,27763.0,Yes,4.48,83.3,1.0,25.2,No,Yes,6.5,2.67,2.84,2.85,Year 4,Engenharia,Master,0,2034-07-29
4229,21.6,Male,25000.0,Yes,2.68,80.9,1.0,29.0,No,No,5.6,2.46,2.38,2.42,Year 2,Design,Master,1,2034-07-30
4230,21.0,Male,73045.0,Yes,3.96,76.0,0.0,29.6,No,Yes,5.8,1.97,2.08,2.04,Year 2,Administração,Bachelor,0,2034-07-31
4231,17.5,Female,25000.0,Yes,5.74,67.9,2.0,22.5,Yes,No,6.6,3.17,3.02,2.98,Year 4,Design,Master,0,2034-08-01
4232,24.0,Female,53763.0,Yes,5.61,87.9,4.0,17.4,No,No,8.1,1.8,1.79,1.84,Year 3,Design,Bachelor,0,2034-08-02
4233,19.7,Male,33039.0,Yes,2.97,75.1,1.0,35.0,No,No,4.2,1.39,1.21,1.21,Year 1,Sistemas de Informação,High School,0,2034-08-03
4234,22.1,Male,25000.0,Yes,3.64,73.9,2.0,19.2,Yes,Yes,5.7,0.12,0.28,0.27,Year 2,Administração,High School,1,2034-08-04
4235,17.6,Male,63030.0,Yes,5.06,75.5,1.0,39.4,No,Yes,4.8,1.7,1.57,1.49,Year 3,Engenharia,PhD,0,2034-08-05
4236,18.4,Male,34639.0,Yes,4.12,70.3,2.0,12.2,No,No,3.6,1.14,1.46,1.53,Year 2,Design,Bachelor,0,2034-08-06
4237,24.2,Female,66251.0,Yes,4.46,87.2,1.0,21.0,Yes,Yes,4.4,2.77,2.61,2.61,Year 3,Sistemas de Informação,Master,0,2034-08-07
4238,20.2,Female,26650.0,Yes,5.8,86.2,5.0,54.5,Yes,No,5.9,3.7,3.54,3.45,Year 3,Design,Master,0,2034-08-08
4239,24.2,Male,45362.0,Yes,4.28,83.5,0.0,56.1,No,No,5.0,2.95,2.76,2.83,Year 2,Sistemas de Informação,Bachelor,0,2034-08-09
4240,20.8,Male,25000.0,Yes,3.23,87.7,2.0,13.7,No,No,5.5,2.76,2.82,2.8,Year 4,Sistemas de Informação,,0,2034-08-10
4241,17.0,Female,25000.0,Yes,5.63,85.5,3.0,44.5,Yes,No,6.8,2.32,2.31,2.31,Year 1,Administração,High School,0,2034-08-11
4242,23.0,Male,25000.0,Yes,2.93,86.7,1.0,49.4,No,No,7.6,2.13,2.49,2.54,Year 4,Ciências,High School,0,2034-08-12
4243,19.7,Female,25000.0,Yes,3.97,96.6,3.0,42.8,No,Yes,10.0,2.36,2.67,2.67,Year 3,Engenharia,High School,0,2034-08-13
4244,22.5,Female,39462.0,Yes,3.25,89.9,2.0,29.2,Yes,No,6.9,2.57,2.56,2.56,Year 3,Administração,High School,0,2034-08-14
4245,21.1,Female,25000.0,Yes,2.45,83.4,1.0,6.8,No,Yes,4.4,3.37,3.48,3.45,Year 3,Ciências,High School,0,2034-08-15
4246,17.6,Male,49926.0,Yes,3.87,74.5,0.0,31.0,No,Yes,7.5,0.34,0.0,0.0,Year 2,Ciências,High School,0,2034-08-16
4247,21.4,Male,25000.0,Yes,4.08,69.2,1.0,34.9,Yes,Yes,4.9,2.18,2.38,2.49,Year 2,Engenharia,High School,0,2034-08-17
4248,25.8,Male,50571.0,Yes,3.67,67.9,0.0,32.9,No,No,4.2,2.97,2.97,2.99,Year 3,Administração,Bachelor,0,2034-08-18
4249,22.1,Male,65242.0,Yes,5.3,89.6,3.0,35.7,Yes,No,6.6,1.93,1.78,1.78,Year 1,Ciências,High School,0,2034-08-19
4250,20.9,Male,54618.0,Yes,3.01,77.5,2.0,20.3,Yes,No,8.0,0.42,0.81,0.81,Year 1,Ciências,Bachelor,1,2034-08-20
4251,23.4,Female,25000.0,No,4.47,82.6,1.0,24.2,Yes,Yes,4.4,3.53,2.91,2.84,Year 2,Administração,Bachelor,0,2034-08-21
4252,21.5,Female,25000.0,Yes,2.42,74.4,2.0,5.0,No,No,6.1,2.1,1.79,1.84,Year 2,Engenharia,Bachelor,1,2034-08-22
4253,21.5,Female,42163.0,Yes,7.12,99.6,4.0,40.7,No,Yes,6.3,2.54,2.83,2.83,Year 1,Engenharia,Bachelor,0,2034-08-23
4254,18.6,Male,27580.0,Yes,3.15,67.6,2.0,19.2,No,No,3.8,0.26,0.32,0.32,Year 1,Ciências,High School,1,2034-08-24
4255,21.5,Female,25000.0,Yes,1.89,83.1,5.0,27.0,No,No,2.9,2.36,2.45,2.5,Year 3,Ciências,PhD,0,2034-08-25
4256,23.3,Female,25000.0,Yes,3.7,79.1,1.0,33.0,Yes,Yes,3.0,2.88,3.19,3.17,Year 4,Engenharia,Bachelor,0,2034-08-26
4257,19.2,Male,70309.0,Yes,4.29,82.1,1.0,23.3,No,Yes,7.8,2.85,3.35,3.29,Year 4,Sistemas de Informação,Bachelor,0,2034-08-27
4258,24.1,Female,25000.0,Yes,5.15,79.4,2.0,17.1,Yes,Yes,4.7,3.38,3.6,3.6,Year 3,Ciências,Bachelor,1,2034-08-28
4259,20.8,Male,39379.0,Yes,5.4,74.9,2.0,33.1,No,Yes,4.4,2.13,1.61,1.61,Year 1,Ciências,Bachelor,0,2034-08-29
4260,19.0,Male,33887.0,Yes,4.81,73.1,1.0,8.6,No,No,6.1,1.37,1.21,1.2,Year 3,Engenharia,Bachelor,0,2034-08-30
4261,23.2,Male,25000.0,Yes,5.09,98.4,0.0,39.2,Yes,Yes,7.8,2.22,1.84,1.85,Year 3,Ciências,Bachelor,0,2034-08-31
4262,20.4,Female,43771.0,Yes,5.43,79.6,2.0,37.9,No,Yes,3.4,1.49,1.44,1.41,Year 4,Ciências,High School,0,2034-09-01
4263,22.7,Female,79170.0,Yes,4.32,84.7,1.0,23.4,No,No,2.1,3.32,3.9,3.9,Year 1,Design,Bachelor,0,2034-09-02
4264,20.4,Male,25000.0,Yes,3.01,69.2,0.0,24.1,Yes,No,8.2,0.39,0.0,0.06,Year 3,Design,High School,0,2034-09-03
4265,20.9,Male,25696.0,Yes,4.12,65.1,2.0,18.1,No,No,6.4,4.0,3.93,3.93,Year 1,Sistemas de Informação,Bachelor,1,2034-09-04
